10522,11 Listopada,54,59-706,Gromadka
29093,Pogodna,8,00-000,Włóki
19788,Graniczna,13,58-260,Bielawa
32642,Henryka Sienkiewicza,1d,67-200,Głogów
20022,Wysoka,26b,58-260,Bielawa
37823,Brzozowa,22,67-200,Serby
31072,Rynek,2,58-230,Niemcza
19548,Juliana Tuwima,16,58-260,Bielawa
8313,Lipowa,34,59-700,Kruszyn
2111,Polna,4a,59-700,Bolesławiec
4092,Komuny Paryskiej,35,59-700,Bolesławiec
35968,Parafialna,13a,67-200,Głogów
3308,Bolesława Chrobrego,19,59-700,Bolesławiec
41369,Pogodna,13,67-210,Modła
3226,Zielona,4,59-700,Bolesławiec
31153,Wrocławska,17,58-230,Niemcza
36783,Malinowa,4,67-200,Głogów
22291,Osiedle Błękitne,10h,58-200,Dzierżoniów
3814,Słowiańska,10,59-700,Bolesławiec
3013,Rotmistrza Pileckiego,4H,59-700,Bolesławiec
21872,Polna,4,58-200,Dzierżoniów
224,Zgorzelecka,33,59-700,Bolesławiec
26869,Kośmińska,1F,58-240,Piława Górna
2129,Jana Pawła II,36,59-700,Bolesławiec
13781,Partyzantów,3A,59-730,Zagajnik
27443,Pocztowa,22,00-000,Mościsko
422,Willowa,30,59-700,Bolesławiec
18345,Adama Mickiewicza,43,58-260,Bielawa
21628,Osiedle Różane,10g,58-200,Dzierżoniów
32782,Złota Podkowa,20,67-200,Głogów
2460,Świerkowa,11,59-700,Bolesławiec
4682,Władysława Reymonta,20A,59-700,Bolesławiec
32219,Wileńska,5,67-200,Głogów
2181,Zabobrze,112c,59-700,Bolesławiec
24797,Inne Kamionki,57,00-000,Pieszyce
33266,Orzechowa,1,67-200,Głogów
22587,Brzegowa,34,58-200,Dzierżoniów
696,Akacjowa,12,59-700,Bolesławiec
5226,Hutnicza,7A,59-700,Bolesławiec
19065,Kwiatowa,3,58-260,Bielawa
4349,Jesionowa,19,59-700,Bolesławiec
28034,Wrocławska,4,00-000,Kołaczów
32895,Fryderyka Chopina,69a,67-200,Głogów
21765,Osiedle Tęczowe,13,58-200,Dzierżoniów
41084,Tulipanowa,13,67-210,Modła
1519,Klonowa,5,59-700,Bolesławiec
16138,Kasztanowa,1K,59-724,Osiecznica
18271,Mała,11,58-260,Bielawa
41481,Polna,3A,67-210,Jaczów
20757,Adama Asnyka,2a,58-200,Dzierżoniów
2057,Tadeusza Kościuszki,56b,59-700,Bolesławiec
32898,Rudnowska,85,67-200,Głogów
12381,Ołdrzychowska,32a,00-000,Nowogrodziec
21917,Morelowa,21,58-200,Dzierżoniów
29253,Słowiańska,27B,00-000,Łagiewniki
36208,Mleczarska,1,67-200,Głogów
23030,Dębowa,12,58-200,Dzierżoniów
38497,Spółdzielcza,12,67-200,Wilków
3366,Rynek,12,59-700,Bolesławiec
12249,Adama Mickiewicza,37,00-000,Nowogrodziec
40870,Słoneczna,17b,67-210,Jaczów
24466,Osiedle Górskie,47,00-000,Pieszyce
23778,Henryka Wieniawskiego,7,58-200,Dzierżoniów
20505,Komandora Stefana Frankowskiego,2,58-260,Bielawa
11901,Stawowa,13,00-000,Wykroty
26923,Długa,14,00-000,Nowizna
15392,Osiedlowa,27,59-724,Osiecznica
36314,Rudnowska,87a,67-200,Głogów
19931,Generała Władysława Sikorskiego,22,58-260,Bielawa
36815,Stefana Żeromskiego,7,67-200,Głogów
35,Czerwonych Maków,58,59-700,Bolesławiec
9580,Szkolna,38,59-706,Gromadka
19085,Jasna,6,58-260,Bielawa
28760,Tadeusza Kościuszki,15a,00-000,Marianówek
36623,Gustawa Morcinka,13,67-200,Głogów
39798,Brzoskwiniowa,41,67-200,Ruszowice
22955,Piaskowa,84,58-200,Dzierżoniów
36495,Sportowa,34,67-200,Głogów
33466,Słodowa,24a,67-200,Głogów
24978,Mikołaja Kopernika,126,00-000,Pieszyce
2568,Orląt Lwowskich,2,59-700,Bolesławiec
571,Zgorzelecka,24,59-700,Bolesławiec
23630,Henryka Sienkiewicza,10b,58-200,Dzierżoniów
5104,Gdańska,7,59-700,Bolesławiec
28447,Piastowska,8,00-000,Kołaczów
24373,Księdza Dzierżonia,17b,58-200,Dzierżoniów
28317,Spacerowa,1a,00-000,Piława Dolna
31741,Młyńska,10,58-230,Niemcza
23751,Marszałka Józefa Piłsudskiego,6,58-200,Dzierżoniów
39486,Krzywa,13,67-200,Przedmoście
35285,Lotników,43,67-200,Głogów
41000,Wiertnicza,11b,67-210,Jaczów
21805,Zwycięzców,2,58-200,Dzierżoniów
475,Zbigniewa Herberta,7,59-700,Bolesławiec
34072,Rycerska,4,67-200,Głogów
453,Brzozowa,1b,59-700,Bolesławiec
15441,Kasztanowa,2,59-724,Osiecznica
37999,Parkowa,6,67-200,Serby
34887,Mała,7a,67-200,Głogów
19154,3 Maja,19,58-260,Bielawa
19858,Stefana Żeromskiego,28,58-260,Bielawa
14059,Jodłowa,13,59-730,Nowogrodziec
5177,Mostowa,18B,59-700,Bolesławiec
23375,Osiedle Tęczowe,28B,58-200,Dzierżoniów
22881,Stefana Żeromskiego,2a,58-200,Dzierżoniów
35112,Saturna,84,67-200,Głogów
32707,Mikołaja Gomółki,29,67-200,Głogów
25779,3 Maja,12,00-000,Pieszyce
28490,Bielawska,24,00-000,Myśliszów
11924,Henryka Sienkiewicza,26,00-000,Nowogrodziec
11335,Wąska,5,00-000,Wykroty
22953,Piaskowa,80,58-200,Dzierżoniów
33637,Długa,13B,67-200,Głogów
19662,Marii Konopnickiej,38,58-260,Bielawa
19997,Szafirowa,1,58-260,Bielawa
12934,Adama Mickiewicza,6,00-000,Wykroty
40889,Stroma,7,67-210,Jaczów
9733,Lubińska,3,59-706,Gromadka
10906,Główna,55a,00-000,Wykroty
36459,Okrężna,69,67-200,Głogów
36395,Salomei,16,67-200,Głogów
23975,Nowowiejska,27,58-200,Dzierżoniów
31835,Strzelińska,6,58-230,Niemcza
4745,Garncarska,22,59-700,Bolesławiec
20236,3 Maja,34,58-260,Bielawa
862,Jana Pawła II,39,59-700,Bolesławiec
9133,Czeremchowa,4,59-700,Kruszyn
30326,Słowiańska,8,00-000,Łagiewniki
1046,Stokrotek,32,59-700,Bolesławiec
36032,Stanisława Wyspiańskiego,13,67-200,Głogów
19898,Rotmistrza Witolda Pileckiego,43,58-260,Bielawa
11776,Bolesława Chrobrego,12,00-000,Nowogrodziec
19652,Osiedle XXV-lecia,5b,58-260,Bielawa
20318,Obrońców Westerplatte,18,58-260,Bielawa
17924,Ulica Azaliowa,2,58-260,Bielawa
5994,Sosnowa,1,59-700,Kruszyn
40066,Bukowa,7,67-210,Jaczów
33042,Fryderyka Chopina,71,67-200,Głogów
25017,Inne Kamionki,7A,58-250,Pieszyce
36435,Tenisowa,12,67-200,Głogów
982,Konstytucji 3 Maja,11,59-700,Bolesławiec
27567,Jodłownicka,3,00-000,Myśliszów
9921,Sosnowa,8,59-706,Gromadka
29283,Wierzbowa,39,00-000,Łagiewniki
15596,Czerwonych Maków,2,59-724,Osiecznica
41343,Styczniowa,10,67-210,Modła
22150,Rynek,7,58-200,Dzierżoniów
13682,Zielona,16,59-730,Nowogrodziec
5625,Kościelna,4,59-707,Trzebień
40736,Letnia,5,67-210,Modła
7053,Bukowa,24,59-700,Kruszyn
1732,Konradowska,50,59-700,Bolesławiec
22282,Klonowa,2,58-200,Dzierżoniów
14675,Husarska,17E,59-726,Świętoszów
37793,Młyńska,8,67-200,Przedmoście
22372,Fryderyka Chopina,21,58-200,Dzierżoniów
35286,Aleja Wolności,54,67-200,Głogów
18252,Piastowska,31a,58-260,Bielawa
21478,Pocztowa,14a,58-200,Dzierżoniów
503,Cisowa,16,59-700,Bolesławiec
1272,Komuny Paryskiej,30,59-700,Bolesławiec
19439,Ludwika Waryńskiego,17,58-260,Bielawa
28710,Bielawska,44,00-000,Myśliszów
34876,Grodzieńska,40,67-200,Głogów
1964,Stefana Starzyńskiego,53,59-700,Bolesławiec
28561,Wąska,20,00-000,Nowizna
35851,Orzechowa,54,67-200,Głogów
41072,Letnia,15,67-210,Modła
24488,Mieszka I,31,00-000,Pieszyce
14068,Lipowa,21,59-730,Nowogrodziec
22140,Morelowa,47,58-200,Dzierżoniów
6290,Parkowa,5,59-707,Trzebień
26482,Osiedle Młyńskie,77,58-240,Piława Górna
2055,Wałowa,2,59-700,Bolesławiec
18471,Włókniarzy,7,58-260,Bielawa
33568,Wileńska,19,67-200,Głogów
32553,Osadników,39,67-200,Głogów
26504,Słoneczna,1A,58-240,Piława Górna
39512,Żyznowska,5,67-200,Wilków
18561,Kasztanowa,2b,58-260,Bielawa
36184,Samborska,65,67-200,Głogów
18214,Ostroszowicka,24,58-260,Bielawa
18576,Mikołaja Kopernika,21,58-260,Bielawa
33808,Słodowa,10,67-200,Głogów
2335,Bronisława Kosiby,13,59-700,Bolesławiec
30229,Boczna,4,00-000,Oleszna
35335,Słodowa,12,67-200,Głogów
36640,1 Maja,32,67-200,Głogów
25912,Plac Zamkowy,4,58-250,Pieszyce
38531,Długa,95A,67-200,Przedmoście
4528,Jana Pawła II,33,59-700,Bolesławiec
39488,Tęczowa,70,67-200,Ruszowice
3130,Zygmunta Augusta,16a,59-700,Bolesławiec
39642,Rubinowa,6B,67-200,Ruszowice
30017,Cukrownicza,6,00-000,Łagiewniki
30482,Łowiecka,34A,00-000,Łagiewniki
31730,Słowiańska,7,58-230,Niemcza
1057,Rajska,21,59-700,Bolesławiec
23794,Osiedle Kolorowe,6,58-200,Dzierżoniów
3061,Ceramiczna,54,59-700,Bolesławiec
4921,Stolarska,34,59-700,Bolesławiec
34452,Mikołaja Gomółki,22,67-200,Głogów
25,Konstantego Ildefonsa Gałczyńskiego,62,59-700,Bolesławiec
35765,Rynek,67,67-200,Głogów
37827,Polna,1,67-200,Wilków
20361,Księdza Jerzego Popiełuszki,14,58-260,Bielawa
22214,Rzeźnicza,46,58-200,Dzierżoniów
32834,Królewska,39,67-200,Głogów
32213,1 Maja,1,67-200,Głogów
2662,Piastów,35,59-700,Bolesławiec
33446,Kosmonautów Polskich,52,67-200,Głogów
39484,Diamentowa,3,67-200,Ruszowice
14777,Klonowa,27A,59-726,Świętoszów
3724,Bobrowa,1a,59-700,Bolesławiec
2381,Heleny i Wincentego Tyrankiewiczów,24A,59-700,Bolesławiec
32301,Mikołaja Gomółki,27,67-200,Głogów
40637,Głogowska,52,67-222,Jerzmanowa
2114,Adama Asnyka,11,59-700,Bolesławiec
4293,Warszawska,23,59-700,Bolesławiec
24455,Inne Kamionki,15,00-000,Pieszyce
149,Niepodległości,32,59-700,Bolesławiec
40010,Jodłowa,11,67-210,Jaczów
25407,Rolna,13,00-000,Pieszyce
23282,Stanisława Staszica,6,58-200,Dzierżoniów
19126,Mikołaja Kopernika,8a,58-260,Bielawa
22678,Stefana Żeromskiego,7a,58-200,Dzierżoniów
37261,Adama Mickiewicza,65c,67-200,Głogów
27788,Widokowa,39,00-000,Włóki
41007,Letnia,16,67-210,Modła
40805,Cyprysowa,3,67-210,Jaczów
28744,Polna,15,00-000,Mościsko
5139,Staroszkolna,8,59-700,Bolesławiec
2358,Komuny Paryskiej,9,59-700,Bolesławiec
18604,Obrońców Westerplatte,9,58-260,Bielawa
26557,Osiedle Małe,8,58-240,Piława Górna
19401,Juliusza Słowackiego,45,58-260,Bielawa
37503,Kaspra Eliana,10,67-200,Głogów
25633,Zamkowa,18a,00-000,Pieszyce
35969,Balwierska,39A,67-200,Głogów
16021,Żagańska,9,59-726,Świętoszów
39829,Krótka,14E,67-200,Serby
24217,Słonecznikowa,19,58-200,Dzierżoniów
38892,Główna,29,67-200,Serby
35219,Rynek,27,67-200,Głogów
40619,Główna,8,67-210,Jaczów
34649,Lotników,40,67-200,Głogów
29365,Jedności Narodowej,8,00-000,Łagiewniki
30335,Słowiańska,22,00-000,Łagiewniki
34008,Wiśniowa,19,67-200,Głogów
23977,Nowowiejska,30,58-200,Dzierżoniów
1675,Ceramiczna,14,59-700,Bolesławiec
37486,Świętej Jadwigi Śląskiej,23,67-200,Głogów
40661,Polna,3,67-210,Jaczów
39511,Szmaragdowa,5,67-200,Ruszowice
40466,Parkowa,1,67-222,Jerzmanowa
39823,Ogrodników,8A,67-200,Szczyglice
41438,Konwaliowa,3,67-210,Jaczów
12992,Mikołaja Kopernika,3,00-000,Nowogrodziec
39337,Sławska,14,67-200,Serby
948,Czerwonych Maków,71,59-700,Bolesławiec
25270,Piastowska,28,58-250,Pieszyce
31655,Tadeusza Kościuszki,25,58-230,Niemcza
33911,Słowiańska,35,67-200,Głogów
15289,Kwiatowa,8,59-724,Osiecznica
25428,Inne Kamionki,41,00-000,Pieszyce
34066,Wincentego Kadłubka,12,67-200,Głogów
3506,Jasna,5,59-700,Bolesławiec
30683,Słowiańska,25,00-000,Łagiewniki
22502,Rzeźnicza,5f,58-200,Dzierżoniów
37339,Adama Mickiewicza,63b,67-200,Głogów
40209,Zimowa,7,67-210,Modła
22838,Juliusza Słowackiego,10,58-200,Dzierżoniów
20242,Tkacka,6,58-260,Bielawa
38198,Szmaragdowa,9,67-200,Ruszowice
730,Zabobrze,28,59-700,Bolesławiec
38912,Gospodarcza,7,67-200,Serby
41554,Konwaliowa,9,67-210,Jaczów
32083,Gnieźnieńska,40,67-200,Głogów
29903,Sportowa,40,00-000,Łagiewniki
35646,Konrada I,20,67-200,Głogów
3211,Tadeusza Kościuszki,55,59-700,Bolesławiec
23280,Szarych Szeregów,3a,58-200,Dzierżoniów
28993,Kolejowa,2a,00-000,Mościsko
4220,Góralska,9,59-700,Bolesławiec
38414,Długa,23,67-200,Przedmoście
33369,Akacjowa,5,67-200,Głogów
31214,Bolesława Chrobrego,10,58-230,Niemcza
41351,Głogowska,31A,67-222,Jerzmanowa
4585,Konradowska,20,59-700,Bolesławiec
19185,Kazimierza Pułaskiego,12,58-260,Bielawa
18008,Piastowska,44,58-260,Bielawa
35274,Słowiańska,29,67-200,Głogów
2499,Brzozowa,2a,59-700,Bolesławiec
19968,Dzierżoniowska,31,58-260,Bielawa
11021,Kwiatowa,12,00-000,Wykroty
23682,Osiedle Jasne,6e,58-200,Dzierżoniów
39006,Spółdzielcza,15,67-200,Wilków
35144,Młyńska,12,67-200,Głogów
26942,Bielawska,39,00-000,Myśliszów
2547,Karola Marcinkowskiego,5,59-700,Bolesławiec
39468,Głogowska,2,67-200,Wilków
11944,Adama Mickiewicza,48,00-000,Nowogrodziec
37664,Jana Nowaka Jeziorańskiego,7,67-200,Głogów
10819,Główna,108,00-000,Wykroty
20241,Henryka Sienkiewicza,4a,58-260,Bielawa
37069,Obrońców Pokoju,46a,67-200,Głogów
28195,Mostowa,12,00-000,Nowizna
36417,Balwierska,43,67-200,Głogów
25016,Inne Kamionki,8C,58-250,Pieszyce
20337,Polna,13,58-260,Bielawa
17940,Włókniarzy,28,58-260,Bielawa
1370,Karola Marcinkowskiego,7,59-700,Bolesławiec
39722,Jaśminowa,60A,67-210,Serby
25716,Ogrodowa,50,00-000,Pieszyce
1623,Sadowa,34,59-700,Bolesławiec
32679,Brzeska,30,67-200,Głogów
37779,Spółdzielcza,11,67-200,Wilków
1762,Widok,26,59-700,Bolesławiec
19557,Adama Asnyka,14,58-260,Bielawa
22132,Osiedle Różane,35E,58-200,Dzierżoniów
23899,Cisowa,30,58-200,Dzierżoniów
26101,Osiedle Małe,12,58-240,Piława Górna
41374,Wspólna,3,67-210,Modła
22997,Rynek,18,58-200,Dzierżoniów
9222,Kolonia Pietruszka,4,59-700,Ocice
13678,Lubańska,10,59-730,Nowogrodziec
20642,Zofii Nałkowskiej,16,58-200,Dzierżoniów
1092,Rynek,14,59-700,Bolesławiec
827,Zabobrze,8,59-700,Bolesławiec
12647,Parkowa,20b,00-000,Wykroty
36848,Słodowa,8,67-200,Głogów
14231,Polna,2A,59-730,Wykroty
36543,Józefa Lompy,27,67-200,Głogów
4493,gen. Franciszka Kleeberga,12F,59-700,Bolesławiec
22030,Pocztowa,1a,58-200,Dzierżoniów
23690,Osiedle Błękitne,17c,58-200,Dzierżoniów
5213,Różana,2A,59-700,Bolesławiec
36753,Bolesława Prusa,1b,67-200,Głogów
18565,Osiedle XXV-lecia,21,58-260,Bielawa
40110,Główna,30,67-210,Jaczów
39742,Pod Dębami,3B,67-210,Zabornia
2992,Garncarska,9,59-700,Bolesławiec
31065,Ogrodowa,4,58-230,Niemcza
29898,Południowa,14,00-000,Łagiewniki
19220,Krótka,1,58-260,Bielawa
25480,Zamkowa,57,00-000,Pieszyce
39815,Brzoskwiniowa,72,67-200,Ruszowice
7625,Turkusowa,36,59-700,Kruszyn
19540,Bohaterów Getta,54,58-260,Bielawa
40416,Dębowa,1,67-210,Jaczów
33472,Jana Cybisa,9,67-200,Głogów
2467,Różana,61,59-700,Bolesławiec
37356,Mechaniczna,36,67-200,Głogów
20419,Cypriana Kamila Norwida,8b,58-260,Bielawa
5130,Henryka Sienkiewicza,4,59-700,Bolesławiec
25819,Botwinowa,19,00-000,Pieszyce
1542,Jana Matejki,28a,59-700,Bolesławiec
10528,11 Listopada,102,59-706,Gromadka
8611,Jodłowa,16,59-700,Kruszyn
25150,Polna,6,00-000,Pieszyce
26381,Henryka Sienkiewicza,62,58-240,Piława Górna
26970,Krótka,8,00-000,Piława Dolna
23320,Rzeźnicza,23,58-200,Dzierżoniów
32507,Oriona,5,67-200,Głogów
28997,Tadeusza Kościuszki,21,00-000,Marianówek
5211,Jagiellonów,16,59-700,Bolesławiec
26120,Herbaciana,17,58-240,Piława Górna
40132,Wierzbowa,3,67-210,Jaczów
22110,Nowowiejska,6,58-200,Dzierżoniów
34032,Orzechowa,10,67-200,Głogów
33366,Kazimierza Wielkiego,55,67-200,Głogów
8070,Strażacka,6,59-707,Trzebień
36378,Saturna,48,67-200,Głogów
11619,Łąkowa,3,00-000,Nowogrodziec
28167,Tadeusza Kościuszki,5a,00-000,Marianówek
13446,Bolesława Chrobrego,36a,59-730,Nowogrodziec
4823,plac Pokoju,1,59-700,Bolesławiec
28981,Widokowa,19,00-000,Włóki
26234,Henryka Sienkiewicza,28,58-240,Piława Górna
36121,Orbitalna,45,67-200,Głogów
33647,Samborska,69,67-200,Głogów
23804,Osiedle Kolorowe,17c,58-200,Dzierżoniów
28746,Dzierżoniowska,3a,00-000,Mościsko
13896,Główna,4b,59-730,Wykroty
405,Bolesława Prusa,22,59-700,Bolesławiec
28729,Widokowa,6A,00-000,Włóki
23321,Rzeźnicza,26,58-200,Dzierżoniów
38928,Długa,31,67-200,Przedmoście
37558,Cypriana Kamila Norwida,6,67-200,Głogów
2688,Topolowa,8,59-700,Bolesławiec
19075,Osiedle XXV-lecia,22,58-260,Bielawa
39775,Brzoskwiniowa,10,67-200,Ruszowice
23465,Jana Kilińskiego,8,58-200,Dzierżoniów
19854,Wolności,148,58-260,Bielawa
40454,Podgórna,20,67-210,Jaczów
26119,Kolejowa,8,58-240,Piława Górna
37545,Spadzista,15A,67-200,Głogów
38174,Długa,61a,67-200,Przedmoście
15588,Klonowa,3a,59-724,Osiecznica
39302,Gospodarcza,23,67-200,Serby
33728,Nowogródzka,18,67-200,Głogów
21339,Sosnowa,11,58-200,Dzierżoniów
10180,11 Listopada,4,59-706,Gromadka
10953,Mikołaja Kopernika,19,59-730,Wykroty
15597,Sztabowa,47,59-726,Świętoszów
32271,Szewska,12A,67-200,Głogów
34602,Karola Szymanowskiego,14,67-200,Głogów
5163,gen. Józefa Bema,17,59-700,Bolesławiec
19969,Graniczna,18,58-260,Bielawa
26217,Młynarska,4,58-240,Piława Górna
31170,Młyńska,3,58-230,Niemcza
36323,Generała Stanisława Maczka,21,67-200,Głogów
20581,Bolesława Chrobrego,46,58-260,Bielawa
36726,Józefa Lompy,14,67-200,Głogów
26287,Sąsiedzka,7,58-240,Piława Górna
15656,Słoneczna,6,59-724,Osiecznica
1667,Grabowa,6,59-700,Bolesławiec
38947,Brzozowa,8,67-200,Serby
2382,Zabobrze,104,59-700,Bolesławiec
32359,Magazynowa,3,67-200,Głogów
19132,Wolności,68c,58-260,Bielawa
35088,Okrężna,26A,67-200,Głogów
37679,Styczniowa,19A,67-200,Głogów
35948,Stefana Żeromskiego,16,67-200,Głogów
3575,Gdańska,1,59-700,Bolesławiec
39550,Cytrynowa,6,67-200,Ruszowice
3076,Jana Pawła II,50a,59-700,Bolesławiec
22070,Rynek,36,58-200,Dzierżoniów
27654,Słoneczna,16,58-200,Myśliszów
22167,Nowowiejska,3,58-200,Dzierżoniów
39681,Bukowa,31,67-200,Serby
36412,Smolna,17,67-200,Głogów
13300,Kolejowa,20b,00-000,Wykroty
34770,Wioślarska,45,67-200,Głogów
37512,Płk. Witolda Pileckiego,6,67-200,Głogów
20222,Wolności,38,58-260,Bielawa
4660,Zabobrze,50,59-700,Bolesławiec
25793,3 Maja,26,00-000,Pieszyce
573,Rynek,37,59-700,Bolesławiec
3964,Modłowa,7,59-700,Bolesławiec
34687,Kazimierza Wielkiego,71,67-200,Głogów
40071,Obiszowska,8a,67-222,Jerzmanowa
27866,Świdnicka,1,00-000,Nowizna
36220,Grunwaldzka,13,67-200,Głogów
34767,Merkurego,10D,67-200,Głogów
32531,Andromedy,22,67-200,Głogów
21390,Zofii Nałkowskiej,7,58-200,Dzierżoniów
32466,Elektryczna,34,67-200,Głogów
25544,Bolesława Chrobrego,6,00-000,Pieszyce
22328,Południowa,7,58-200,Dzierżoniów
19299,Osiedle Włókniarzy,3e,58-260,Bielawa
38260,Tęczowa,23a,67-200,Ruszowice
25730,Inne Kamionki,71,00-000,Pieszyce
21999,Brzegowa,25a,58-200,Dzierżoniów
30689,Sportowa,26,00-000,Łagiewniki
28724,Osiedle Piaskowe,3,00-000,Myśliszów
26324,Piastowska,62b,58-240,Piława Górna
24240,Osiedle Błękitne,14b,58-200,Dzierżoniów
29703,Adama Mickiewicza,14,00-000,Łagiewniki
34988,Merkurego,18,67-200,Głogów
27235,Bielawska,16D,00-000,Piława Dolna
31833,Folwarczna,12,58-230,Niemcza
27560,Kościelna,1a,00-000,Mościsko
15847,Szkolna,18D,59-726,Świętoszów
1240,Konradowska,51,59-700,Bolesławiec
39111,Głogowska,1,67-200,Wilków
33518,Kosmonautów Polskich,13,67-200,Głogów
18095,Pocztowa,4,58-260,Bielawa
20289,Fryderyka Chopina,43,58-260,Bielawa
20852,Osiedle Złote,1a,58-200,Dzierżoniów
13568,Stawowa,15a,59-730,Wykroty
34613,Kosmonautów Polskich,7,67-200,Głogów
15261,Szkolna,20E,59-726,Świętoszów
37044,Obrońców Pokoju,10b,67-200,Głogów
39020,Odrzycko,1,67-200,Serby
29695,Jedności Narodowej,59,00-000,Łagiewniki
35348,Neptuna,1,67-200,Głogów
6760,Leśna,26,59-707,Trzebień
27290,Kościelna,18,00-000,Kołaczów
20161,Piastowska,41a,58-260,Bielawa
34232,Kosmonautów Polskich,8,67-200,Głogów
4372,Śluzowa,13f,59-700,Bolesławiec
19442,Poziomkowa,5,58-260,Bielawa
1311,plac Piastowski,17,59-700,Bolesławiec
41042,Klonowa,12,67-222,Jerzmanowa
26115,Bolesława Chrobrego,3,58-240,Piława Górna
22567,Rynek,55,58-200,Dzierżoniów
13301,Kolejowa,16,00-000,Wykroty
38973,Długa,27,67-200,Przedmoście
25645,Inne Kamionki,3,00-000,Pieszyce
3463,Jesionowa,20,59-700,Bolesławiec
37453,Konstytucji 3-go Maja,3,67-200,Głogów
17944,Stefana Żeromskiego,39,58-260,Bielawa
35477,Hugona Kołłątaja,10,67-200,Głogów
12222,Rynek,22,00-000,Nowogrodziec
3178,aleja Wojska Polskiego,9b,59-700,Bolesławiec
37921,Kwiatowa,7,67-200,Serby
40191,Polna,4,67-222,Jerzmanowa
29809,Jedności Narodowej,28,00-000,Łagiewniki
768,Stefana Starzyńskiego,2e,59-700,Bolesławiec
33399,Królewska,9,67-200,Głogów
22501,Juliusza Słowackiego,2,58-200,Dzierżoniów
33429,Aleja Wolności,12c,67-200,Głogów
34174,Armii Krajowej,19c,67-200,Głogów
36404,Wita Stwosza,8d,67-200,Głogów
37596,Długa,41A,67-200,Głogów
27204,Tadeusza Kościuszki,12,00-000,Marianówek
32799,Plutona,7,67-200,Głogów
34183,Osadników,31,67-200,Głogów
25657,Tadeusza Kościuszki,5,00-000,Pieszyce
22876,Marszałka Józefa Piłsudskiego,17,58-200,Dzierżoniów
24640,Inne Rościszów,57C,00-000,Pieszyce
35453,Małgorzaty Cylejskiej,3,67-200,Głogów
1308,Zbigniewa Herberta,3a,59-700,Bolesławiec
37352,Adama Mickiewicza,50d,67-200,Głogów
5008,Kazimierza Wielkiego,36,59-700,Bolesławiec
21230,Spokojna,7,58-200,Dzierżoniów
16053,Ułańska,2h,59-726,Świętoszów
3500,Jana Sobieskiego,1,59-700,Bolesławiec
35524,Młyńska,5,67-200,Głogów
13798,Wrzosowa,12,59-730,Nowogrodziec
22841,Mikołaja Kopernika,29,58-200,Dzierżoniów
1146,Ptasia,53,59-700,Bolesławiec
36818,Dzieci Głogowskich,1a,67-200,Głogów
32721,Władysława Łokietka,34,67-200,Głogów
1457,Widok,1,59-700,Bolesławiec
19084,Osiedle XXV-lecia,34,58-260,Bielawa
9059,Lipowa,3,59-700,Trzebień
20895,Osadnicza,3,58-200,Dzierżoniów
12699,Morelowa,9,00-000,Nowogrodziec
4949,Łąkowa,18,59-700,Bolesławiec
23763,Bielawska,8,58-200,Dzierżoniów
3087,Willowa,12,59-700,Bolesławiec
39417,Długa,8,67-200,Przedmoście
31567,Juliusza Słowackiego,6,58-230,Niemcza
27357,Główna,40a,00-000,Piława Dolna
39430,Tęczowa,59,67-200,Ruszowice
33459,Andromedy,14,67-200,Głogów
34529,Księcia Jana II,12,67-200,Głogów
20783,Cisowa,5,58-200,Dzierżoniów
36255,Cukrownicza,8,67-200,Głogów
9819,Wiśniowa,9,59-706,Gromadka
2246,Łasicka,19,59-700,Bolesławiec
4430,Saperska,9,59-700,Bolesławiec
912,Widok,37,59-700,Bolesławiec
13545,Adama Mickiewicza,40A,59-730,Nowogrodziec
12117,Władysława Sikorskiego,7,00-000,Wykroty
27578,Główna,117,00-000,Piława Dolna
41286,Stroma,2,67-210,Jaczów
37148,Gen. Roweckiego Grota\,2,67-200,Głogów
4919,Konradowska,42,59-700,Bolesławiec
37700,Płk. Witolda Pileckiego,8,67-200,Głogów
3738,Narcyzów,11,59-700,Bolesławiec
35163,Józefa Lompy,8,67-200,Głogów
17948,Fryderyka Chopina,22,58-260,Bielawa
38013,Nowy Wilków,9a,67-200,Wilków
3278,Bronisława Kosiby,37,59-700,Bolesławiec
651,Bronisława Kosiby,6a,59-700,Bolesławiec
19193,Ludowa,2a,58-260,Bielawa
38446,Orzechowa,31,67-200,Ruszowice
30923,Zdrojowa,36,00-000,Przerzeczyn-Zdrój
36781,Książąt Oleśnickich,32,67-200,Głogów
4593,Graniczna,41,59-700,Bolesławiec
21562,11 Listopada,7k,58-200,Dzierżoniów
8931,Lipowa,61,59-700,Kruszyn
38944,Krzywa,10,67-200,Przedmoście
510,Łąkowa,6a,59-700,Bolesławiec
2052,Ogrodowa,5,59-700,Bolesławiec
